BRAND;MODEL;COUNTRY_ORIGIN;COUNTRY_CODE
Toyota;Succeed;Япония;JP
Pontiac;Sunfire 2.2;США;US
Datsun;Sunny;Япония;JP
Nissan;Sunny;Япония;JP
Dodge;Super Bee;США;US
Opel;Super Six;Германия;DE
Skoda;Superb;Чешская Республика;CZ
Skoda;Superb 1.4;Чешская Республика;CZ
Skoda;Superb 1.8;Чешская Республика;CZ
Skoda;Superb 2.0;Чешская Республика;CZ
Toyota;Supra;Япония;JP
Chery;Sweet (QQ);Китай;CN
Suzuki;Swift 1.3;Япония;JP
Suzuki;Swift 1.5;Япония;JP
Nissan;Sylphy Zero Emission;Япония;JP
Renault;Symbol;Франция;FR
Renault;Symbol Authentique;Франция;FR
Renault;Symbol Authentique 1.4;Франция;FR
Renault;Symbol Expression;Франция;FR
Renault;Symbol Expression 1.4;Франция;FR
Renault;Symbol Privilege;Франция;FR
Renault;Symbol Privilege 1.4;Франция;FR
Mercedes;T-Class;Германия;DE
TVR;T350;Виргинские о-ва (Британские);VG
TVR;T400 R 4.0;Виргинские о-ва (Британские);VG
TVR;T440 R 4.0;Виргинские о-ва (Британские);VG
DongFeng;T5L;Китай;CN
JAC;T6;Китай;CN
JAC;T8 Pro;Китай;CN
MG;TF 1.6 i;Виргинские о-ва (Британские);VG
MG;TF 1.8 i;Виргинские о-ва (Британские);VG
Acura;TL;Япония;JP
Acura;TLX;Япония;JP
Toyota;TOYOTA LAND CRUISER 200;Япония;JP
Toyota;TOYOTA PRIUS;Япония;JP
Marcos;TS 250 2.5 i;Виргинские о-ва (Британские);VG
Marcos;TSO 5.7;Виргинские о-ва (Британские);VG
Acura;TSX;Япония;JP
Audi;TT Coupe;Германия;DE
Audi;TT Roadster;Германия;DE
Audi;TTS;Германия;DE
Toyota;Tacoma;Япония;JP
TagAZ;Tager;Россия;RU
TagAZ;Tager 2.3;Россия;RU
TagAZ;Tager 3.2;Россия;RU
Chevrolet;Tahoe;США;US
Renault;Talisman;Франция;FR
BYD;Tang;Китай;CN
Toyota;Tank;Япония;JP
Volkswagen;Taos;Германия;DE
Ford;Taurus;США;US
Volkswagen;Tayron;Германия;DE
Nissan;Teana;Япония;JP
Nissan;Teana Elegance 2.5;Япония;JP
Nissan;Teana Luxury;Япония;JP
Nissan;Teana Luxury 2.5;Япония;JP
Nissan;Teana Luxury 3.5;Япония;JP
Nissan;Teana Premium 2.5;Япония;JP
Nissan;Teana Premium 3.5;Япония;JP
Kia;Telluride;Корея;KR
Fiat;Tempra;Италия;IT
Volkswagen;Teramont;Германия;DE
Toyota;Tercel;Япония;JP
Daihatsu;Terios 0.7;Япония;JP
Daihatsu;Terios 1.3;Япония;JP
Daihatsu;Terios SX;Япония;JP
Nissan;Terra;Япония;JP
Hyundai;Terracan;Корея;KR
Nissan;Terrano;Япония;JP
Nissan;Terrano Regulus;Япония;JP
Buick;Terraza 3.5 i;США;US
Lancia;Thesis 2.4;Италия;IT
Lancia;Thesis 3.0;Италия;IT
Ford;Thunderbird;США;US
Chery;Tiggo (T11);Китай;CN
Chery;Tiggo 2;Китай;CN
Chery;Tiggo 2.0L;Китай;CN
Chery;Tiggo 2.4L;Китай;CN
Chery;Tiggo 3;Китай;CN
Chery;Tiggo 3xe;Китай;CN
Chery;Tiggo 4;Китай;CN
Chery;Tiggo 4 Pro;Китай;CN
Chery;Tiggo 5;Китай;CN
Chery;Tiggo 7;Китай;CN
Chery;Tiggo 7 Pro;Китай;CN
Chery;Tiggo 7 Pro Max;Китай;CN
Chery;Tiggo 8;Китай;CN
Chery;Tiggo 8 Pro;Китай;CN
Chery;Tiggo 8 Pro Max;Китай;CN
Opel;Tigra;Германия;DE
Volkswagen;Tiguan;Германия;DE
Volkswagen;Tiguan 1.4;Германия;DE
Volkswagen;Tiguan 2.0;Германия;DE
Nissan;Tiida 4D Comfort;Япония;JP
Nissan;Tiida 4D Comfort 1.6;Япония;JP
Nissan;Tiida 4D Elegance;Япония;JP
Nissan;Tiida 4D Elegance 1.6;Япония;JP
Nissan;Tiida 4D Elegance 1.8;Япония;JP
Nissan;Tiida 4D Tekna;Япония;JP
Nissan;Tiida 4D Tekna 1.6;Япония;JP
Nissan;Tiida 5D Comfort;Япония;JP
Nissan;Tiida 5D Comfort 1.6;Япония;JP
Nissan;Tiida 5D Elegance;Япония;JP
Nissan;Tiida 5D Elegance 1.6;Япония;JP
Nissan;Tiida 5D Elegance 1.8;Япония;JP
Nissan;Tiida 5D Tekna 1.6;Япония;JP
Nissan;Tiida 5D Tekna 1.8;Япония;JP
Vortex;Tingo;Россия;RU
Nissan;Tino;Япония;JP
Fiat;Tipo;Италия;IT
Nissan;Titan;Япония;JP
Seat;Toledo;Испания;ES
Seat;Toledo 1.6i;Испания;ES
Seat;Toledo 2.0;Испания;ES
Mitsubishi;Toppo;Япония;JP
Ford;Torino;США;US
Honda;Torneo;Япония;JP
Volkswagen;Touareg 2.5;Германия;DE
Volkswagen;Touareg 3.0;Германия;DE
Volkswagen;Touareg 3.6;Германия;DE
Volkswagen;Touareg 4.2;Германия;DE
Volkswagen;Touareg 6.0;Германия;DE
Volkswagen;Touran;Германия;DE
Volkswagen;Touran 1.4;Германия;DE
Volkswagen;Touran 1.6;Германия;DE
Volkswagen;Touran 1.9;Германия;DE
Volkswagen;Touran 2.0;Германия;DE
Toyota;Touring HiAce;Япония;JP
Ford;Tourneo Connect 65 SWB 1.8;США;US
Ford;Tourneo Connect 700 LWB 1.8;США;US
Ford;Tourneo Connect 80 LWB 1.8;США;US
Ford;Tourneo Custom;США;US
Toyota;Town Ace;Япония;JP
Mitsubishi;Town Box;Япония;JP
Lincoln;Town Car;США;US
Kia;Towner;Корея;KR
Chevrolet;Tracker;США;US
Renault;Trafic;Франция;FR
Chevrolet;TrailBlazer;США;US
Chevrolet;TrailBlazer SF;США;US
Hyundai;Trajet;Корея;KR
Pontiac;Trans Sport 3.4;США;US
Ford;Transit Connect 65 SWB 1.8;США;US
Ford;Transit Connect 700 LWB 1.8;США;US
Ford;Transit Connect 80 SWB 1.8;США;US
Ford;Transit Connect 900 LWB 1.8;США;US
Ford;Transit Custom;США;US
Volkswagen;Transporter;Германия;DE
Peugeot;Traveller;Франция;FR
Chevrolet;Traverse;США;US
Subaru;Traviq;Япония;JP
Chevrolet;Trax;США;US
Mitsubishi;Tredia;Япония;JP
Subaru;Trezia;Япония;JP
Citroen;TrialBlazer;Франция;FR
Subaru;Tribeca Luxury;Япония;JP
Mazda;Tribute;Япония;JP
Mitsubishi;Triton;Япония;JP
Hyundai;Tucson;Корея;KR
Hyundai;Tucson GL 2.0;Корея;KR
Hyundai;Tucson GLS 2.0;Корея;KR
Hyundai;Tucson GLS 2.7;Корея;KR
Geely;Tugella;Китай;CN
Toyota;Tundra;Япония;JP
TVR;Tuscan 3.6;Виргинские о-ва (Британские);VG
TVR;Tuscan 4.0;Виргинские о-ва (Британские);VG
Renault;Twingo;Франция;FR
Bugatti;Type 41 Royale;Франция;FR
УАЗ;UAZ Hunter Classic;Россия;RU
УАЗ;UAZ Hunter Comfort;Россия;RU
УАЗ;UAZ Hunter Diesel;Россия;RU
УАЗ;UAZ Patriot;Россия;RU
УАЗ;UAZ Pickup Classic;Россия;RU
УАЗ;UAZ Pickup Comfort;Россия;RU
Changan;UNI-K;Китай;CN
Changan;UNI-V;Китай;CN
Changan;UNI_T;Китай;CN
Fiat;Ulysse;Италия;IT
Fiat;Uno;Италия;IT
Toyota;Urban Cruiser;Япония;JP
Datsun;Urvan;Япония;JP
Nissan;Urvan;Япония;JP
Mercedes;V-Class;Германия;DE
FAW;V2;Китай;CN
Volvo;V40;Швеция;SE
Volvo;V40 Cross Country;Швеция;SE
FAW;V5;Китай;CN
Volvo;V50;Швеция;SE
Volvo;V50 1.6;Швеция;SE
Volvo;V50 1.8;Швеция;SE
Volvo;V50 2.4;Швеция;SE
Volvo;V60;Швеция;SE
Volvo;V60 Cross Country;Швеция;SE
Volvo;V70;Швеция;SE
Volvo;V70 2.5;Швеция;SE
Aston Martin;V8 5.3;Виргинские о-ва (Британские);VG
Aston Martin;V8 Vantage Le Mans 5.3;Виргинские о-ва (Британские);VG
Aston Martin;V8 Vantage Le Mans 600 5.3;Виргинские о-ва (Британские);VG
Aston Martin;V8 Vantage Le Mans Volante 5.3;Виргинские о-ва (Британские);VG
Volvo;V90;Швеция;SE
Volvo;V90 Cross Country;Швеция;SE
Kia;VENGA;Корея;KR
Saturn;VUE;США;US
Saturn;VUE 2.2 i;США;US
Saturn;VUE 3.0 i;США;US
Saturn;VUE 3.5 i;США;US
Honda;Vamos;Япония;JP
Mercedes;Vaneo;Германия;DE
Nissan;Vanette;Япония;JP
Toyota;Vanguard;Япония;JP
Aston Martin;Vanquish 5.9;Виргинские о-ва (Британские);VG
Opel;Vectra Caravan;Германия;DE
Opel;Vectra Caravan 1.8;Германия;DE
Opel;Vectra Caravan 2.0;Германия;DE
Opel;Vectra Caravan 2.2;Германия;DE
Opel;Vectra Caravan 2.8;Германия;DE
Opel;Vectra Caravan OPC;Германия;DE
Opel;Vectra Caravan OPC 2.8;Германия;DE
Opel;Vectra GTS;Германия;DE
Opel;Vectra GTS 1.6;Германия;DE
Opel;Vectra GTS 1.8;Германия;DE
Opel;Vectra GTS 2.0;Германия;DE
Opel;Vectra GTS 2.2;Германия;DE
Opel;Vectra GTS 2.8;Германия;DE
Opel;Vectra GTS OPC;Германия;DE
Opel;Vectra GTS OPC 2.8;Германия;DE
Opel;Vectra OPC;Германия;DE
Opel;Vectra Sedan;Германия;DE
Opel;Vectra Sedan 1.6;Германия;DE
Opel;Vectra Sedan 1.8;Германия;DE
Opel;Vectra Sedan 1.9;Германия;DE
Opel;Vectra Sedan 2.0;Германия;DE
Opel;Vectra Sedan 2.2;Германия;DE
Opel;Vectra Sedan 2.8;Германия;DE
TagAZ;Vega;Россия;RU
Renault;Vel Satis;Франция;FR
Renault;Vel Sis Cote d'Azur;Франция;FR
Renault;Vel Sis Cote d'Azur 2.0;Франция;FR
Renault;Vel Sis Expression;Франция;FR
Renault;Vel Sis Expression 2.0;Франция;FR
Renault;Vel Sis Initiale;Франция;FR
Renault;Vel Sis Initiale 3.5;Франция;FR
Toyota;Vellfire;Япония;JP
Hyundai;Veloster;Корея;KR
Volkswagen;Vento;Германия;DE
Hyundai;Venue;Корея;KR
Toyota;Venza;Япония;JP
Mazda;Verisa;Япония;JP
Hyundai;Verna;Корея;KR
Suzuki;Verona;Япония;JP
Toyota;Verossa;Япония;JP
Nissan;Versa;Япония;JP
Lincoln;Versailles;США;US
Toyota;Verso;Япония;JP
Toyota;Verso-S;Япония;JP
Chery;Very (A13);Китай;CN
LADA;Vesta;Россия;RU
LADA;Vesta Cross;Россия;RU
LADA;Vesta SW Cross;Россия;RU
Bugatti;Veyron Fbg Hermes;Франция;FR
Bugatti;Veyron Pure Sang;Франция;FR
Honda;Vezel;Япония;JP
Mercedes;Viano 2.0;Германия;DE
Mercedes;Viano 2.2;Германия;DE
Mercedes;Viano 3.5;Германия;DE
Pontiac;Vibe 1.8;США;US
Mitsuoka;Viewt 1200;Япония;JP
Mitsuoka;Viewt 1400;Япония;JP
Mitsuoka;Viewt 1500;Япония;JP
Datsun;Violet;Япония;JP
Toyota;Vios;Япония;JP
Dodge;Viper;США;US
Aston Martin;VirageVantage;Виргинские о-ва (Британские);VG
Geely;Vision 1.8;Китай;CN
Geely;Vision Comfort;Китай;CN
Geely;VisionBase;Китай;CN
Geely;VisionElegance;Китай;CN
Toyota;Vista;Япония;JP
Kia;Visto;Корея;KR
FAW;Vita;Китай;CN
Opel;Vita;Германия;DE
FAW;Vita 1.3;Китай;CN
FAW;Vita 1.5;Китай;CN
FAW;Vita 3;Китай;CN
Suzuki;Vitara;Япония;JP
Mercedes;Vito;Германия;DE
Toyota;Vitz;Япония;JP
Chevrolet;Viva;США;US
Opel;Vivaro;Германия;DE
Subaru;Vivio;Япония;JP
ГАЗ;Volga Siber 2.0;Россия;RU
ГАЗ;Volga Siber 2.4;Россия;RU
Chevrolet;Volt;США;US
Toyota;Voltz;Япония;JP
TagAZ;Vortex Estina 2.0;Россия;RU
TagAZ;Vortex Tingo;Россия;RU
Toyota;Voxy;Япония;JP
Mercedes;W100;Германия;DE
Mercedes;W105;Германия;DE
Mercedes;W108;Германия;DE
Mercedes;W110;Германия;DE
Mercedes;W111;Германия;DE
Mercedes;W114;Германия;DE
Mercedes;W115;Германия;DE
Mercedes;W120;Германия;DE
Mercedes;W121;Германия;DE
Mercedes;W123;Германия;DE
Mercedes;W124;Германия;DE
Mercedes;W128;Германия;DE
Mercedes;W136;Германия;DE
Mercedes;W138;Германия;DE
Mercedes;W142;Германия;DE
Mercedes;W180;Германия;DE
Mercedes;W186;Германия;DE
Mercedes;W188;Германия;DE
Mercedes;W189;Германия;DE
Mercedes;W191;Германия;DE
Mercedes;W21;Германия;DE
Mercedes;W29;Германия;DE
Dodge;WC Series;США;US
Subaru;WRX;Япония;JP
Subaru;WRX STi;Япония;JP
Suzuki;Wagon R;Япония;JP
Suzuki;Wagon R+;Япония;JP
Proton;Waja 1.6;Малайзия;MY
Proton;Waja 1.8;Малайзия;MY
Toyota;WiLL;Япония;JP
Toyota;WiLL Cypha;Япония;JP
Toyota;Wigo;Япония;JP
Toyota;Wildlander;Япония;JP
Renault;Wind;Франция;FR
Toyota;Windom;Япония;JP
Great Wall;Wingle;Китай;CN
Great Wall;Wingle 2.8;Китай;CN
Nissan;Wingroad;Япония;JP
Toyota;Wish;Япония;JP
Jeep;Wrangler 2D 2.8;США;US
Jeep;Wrangler 2D 3.8;США;US
Jeep;Wrangler 4D 3.8;США;US
Suzuki;X-90;Япония;JP
Mercedes;X-Class;Германия;DE
Nissan;X-Terra;Япония;JP
Nissan;X-Trail LE;Япония;JP
Nissan;X-Trail LE 2.0;Япония;JP
Nissan;X-Trail LE 2.5;Япония;JP
Nissan;X-Trail SE;Япония;JP
Nissan;X-Trail SE 2.0;Япония;JP
Nissan;X-Trail SE 2.5;Япония;JP
Nissan;X-Trail SiV 2.5;Япония;JP
Jaguar;X-Type Estate 2.0;Виргинские о-ва (Британские);VG
Jaguar;X-Type Estate 2.2;Виргинские о-ва (Британские);VG
Jaguar;X-Type Estate 2.5;Виргинские о-ва (Британские);VG
Jaguar;X-Type Saloon 2.0;Виргинские о-ва (Британские);VG
Jaguar;X-Type Saloon 2.2;Виргинские о-ва (Британские);VG
Jaguar;X-Type Saloon 2.5;Виргинские о-ва (Британские);VG
Jaguar;X-Type Saloon 3.0;Виргинские о-ва (Британские);VG
BMW;X3;Германия;DE
BMW;X3 xDrive30d;Германия;DE
BMW;X4;Германия;DE
BMW;X5;Германия;DE
BMW;X6;Германия;DE
LANDWIND;X6 2.4;Китай;CN
LANDWIND;X6 2.8;Китай;CN
BMW;X7;Германия;DE
Volvo;XC40;Швеция;SE
Volvo;XC60;Швеция;SE
Volvo;XC70;Швеция;SE
Volvo;XC70 3.2;Швеция;SE
Volvo;XC90;Швеция;SE
Volvo;XC90 2.5;Швеция;SE
Volvo;XC90 3.2;Швеция;SE
Kia;XCeed;Корея;KR
Jaguar;XF 3.0;Виргинские о-ва (Британские);VG
Jaguar;XF 4.2 Premium Luxury;Виргинские о-ва (Британские);VG
Jaguar;XF 4.2 Super V8;Виргинские о-ва (Британские);VG
Jaguar;XJ 3.0 Executive;Виргинские о-ва (Британские);VG
Jaguar;XJ 3.5 Executive;Виргинские о-ва (Британские);VG
Jaguar;XJ 4.2 Sovereign;Виргинские о-ва (Британские);VG
Jaguar;XJ 4.2 Supercharged;Виргинские о-ва (Британские);VG
Daihatsu;XJ 40. 81;Япония;JP
Jaguar;XJ Daimler 4.2 Supercharged;Виргинские о-ва (Британские);VG
Jaguar;XK Convertible;Виргинские о-ва (Британские);VG
Jaguar;XK Coupe;Виргинские о-ва (Британские);VG
Jaguar;XKR Convertible;Виргинские о-ва (Британские);VG
Jaguar;XKR Coupe;Виргинские о-ва (Британские);VG
Volkswagen;XL1;Германия;DE
BMW;XM;Германия;DE
LADA;XRAY;Россия;RU
LADA;XRAY Cross;Россия;RU
Cadillac;XT4;США;США
Cadillac;XT5;США;США
Cadillac;XT6;США;США
Cadillac;XTS;США;США
Subaru;XV;Япония;JP
Suzuki;Xbee;Япония;JP
Mitsubishi;Xpander;Япония;JP
MG;Xpower SV 4.6 i;Виргинские о-ва (Британские);VG
MG;Xpower SV 5.0 i;Виргинские о-ва (Британские);VG
Citroen;Xsara Picasso 1.6i;Франция;FR
Citroen;Xsara Picasso 1.8i;Франция;FR
Citroen;Xsara Picasso 2.0;Франция;FR
Citroen;Xsara Picasso 2.0i;Франция;FR
Lancia;Y 1.2;Италия;IT
Lancia;Y 1.2 8;Италия;IT
Lancia;Y 1.3;Италия;IT
Lancia;Y 1.4 8;Италия;IT
Toyota;Yaris 3D;Япония;JP
Toyota;Yaris 5D;Япония;JP
Toyota;Yaris Cross;Япония;JP
Toyota;Yaris Verso;Япония;JP
Skoda;Yeti;Чешская Республика;CZ
BYD;Yuan;Китай;CN
GMC;Yucon 4.8;США;US
GMC;Yucon 4WD 5.3L;США;US
GMC;Yucon 5.3L;США;US
GMC;Yucon XL 2500 4WD 8.1L;США;US
GMC;Yucon XL 2500 8.1L;США;US
GMC;Yucon XL Denali 2500;США;US
JMC;YunBa;Китай;CN
Nissan;Z;Япония;JP
Changan;Z-Shine;Китай;CN
BMW;Z4 Coupe;Германия;DE
BMW;Z4 M Coupe;Германия;DE
BMW;Z4 M Roadster;Германия;DE
BMW;Z4 Roadster;Германия;DE
Acura;ZDX;Япония;JP
MG;ZR 1.4 i;Виргинские о-ва (Британские);VG
MG;ZR 1.8 i;Виргинские о-ва (Британские);VG
MG;ZR 2.0;Виргинские о-ва (Британские);VG
MG;ZS 1.8;Виргинские о-ва (Британские);VG
MG;ZS 2.0;Виргинские о-ва (Британские);VG
MG;ZS 2.5;Виргинские о-ва (Британские);VG
MG;ZT 1.8 i;Виргинские о-ва (Британские);VG
MG;ZT 2.0;Виргинские о-ва (Британские);VG
MG;ZT 2.5 i;Виргинские о-ва (Британские);VG
MG;ZT 4.6 i;Виргинские о-ва (Британские);VG
MG;ZT-T 1.8 i;Виргинские о-ва (Британские);VG
MG;ZT-T 2.0;Виргинские о-ва (Британские);VG
MG;ZT-T 2.5 i;Виргинские о-ва (Британские);VG
MG;ZT-T 4.6 i;Виргинские о-ва (Британские);VG
Opel;Zafira;Германия;DE
Opel;Zafira 1.6;Германия;DE
Opel;Zafira 1.8;Германия;DE
Opel;Zafira 1.9;Германия;DE
Opel;Zafira 2.0;Германия;DE
Opel;Zafira 2.2;Германия;DE
Opel;Zafira Life;Германия;DE
Opel;Zafira OPC;Германия;DE
Opel;Zafira OPC 2.0;Германия;DE
Toyota;Zelas;Япония;JP
Lincoln;Zephyr;США;US
Brilliance;Zunchi 2.0;Китай;CN
Brilliance;Zunchi 2.4;Китай;CN
Toyota;bB;Япония;JP
Toyota;bZ4X;Япония;JP
Mitsubishi;eK Active;Япония;JP
Mitsubishi;eK Classic;Япония;JP
Mitsubishi;eK Custom;Япония;JP
Mitsubishi;eK Space;Япония;JP
Mitsubishi;eK Sport;Япония;JP
Mitsubishi;eK Wagon;Япония;JP
Mitsubishi;i;Япония;JP
Mitsubishi;i-MiEV;Япония;JP
Hyundai;i20;Корея;KR
BMW;i3;Германия;DE
Hyundai;i30 1.4;Корея;KR
Hyundai;i30 1.6;Корея;KR
Hyundai;i40;Корея;KR
BMW;i7;Германия;DE
GAC;iA5;Китай;CN
JAC;iEV7L;Китай;CN
JAC;iEV7S;Китай;CN
JAC;iEVA50;Китай;CN
JAC;iEVS4;Китай;CN
Toyota;iQ;Япония;JP
BMW;iX;Германия;DE
Hyundai;iX35;Корея;KR
DongFeng;iX5;Китай;CN
Hyundai;ix55 Base 3.8;Корея;KR
Hyundai;ix55 Luxury 3.8;Корея;KR
Hyundai;ix55 Ultimate 3.8;Корея;KR
Datsun;mi-DO;Япония;JP
Datsun;on-DO;Япония;JP
Dodge;Аvenger 2.4;США;US
УАЗ;Астеро;Россия;RU
Alpina;В10;Германия;DE
Alpina;В12;Германия;DE
Alpina;В3;Германия;DE
Alpina;В6;Германия;DE
Alpina;В7;Германия;DE
Alpina;В8;Германия;DE
LADA;"ВАЗ-11173 ""Калина"" 430-30";Россия;RU
LADA;"ВАЗ-11173 ""Калина"" 430-34";Россия;RU
LADA;"ВАЗ-11174 ""Калина"" 014-30";Россия;RU
LADA;"ВАЗ-11183 ""Калина"" 010-30";Россия;RU
LADA;"ВАЗ-11183 ""Калина"" 010-34";Россия;RU
LADA;"ВАЗ-11184 ""Калина"" 014-30";Россия;RU
LADA;"ВАЗ-11184 ""Калина"" 015-33";Россия;RU
LADA;"ВАЗ-11184 ""Калина"" 016-33";Россия;RU
LADA;"ВАЗ-11193 ""Калина"" 010-30";Россия;RU
LADA;"ВАЗ-11193 ""Калина"" 010-34";Россия;RU
LADA;"ВАЗ-11193 ""Калина"" 014-30";Россия;RU
LADA;"ВАЗ-11194 ""Калина"" 014-30";Россия;RU
LADA;"ВАЗ-11194 ""Калина"" 016-33";Россия;RU
LADA;"ВАЗ-11194 ""Калина"" 076-33";Россия;RU
LADA;"ВАЗ-11196 ""Калина Спорт""33-474";Россия;RU
LADA;ВАЗ-21041 082-30;Россия;RU
LADA;ВАЗ-21041 084-30;Россия;RU
LADA;ВАЗ-21043;Россия;RU
LADA;ВАЗ-21054 010-30;Россия;RU
LADA;ВАЗ-2106;Россия;RU
LADA;ВАЗ-21074 010-30;Россия;RU
LADA;ВАЗ-21114;Россия;RU
LADA;ВАЗ-21114 031-51;Россия;RU
LADA;ВАЗ-21123 030-00;Россия;RU
LADA;ВАЗ-21124 031-52;Россия;RU
LADA;ВАЗ-21134 010-20;Россия;RU
LADA;ВАЗ-21134 010-22;Россия;RU
LADA;ВАЗ-21144 010-20;Россия;RU
LADA;ВАЗ-21144 010-22;Россия;RU
LADA;ВАЗ-21154 010-20;Россия;RU
LADA;ВАЗ-21154 010-22;Россия;RU
LADA;ВАЗ-21214 030-20;Россия;RU
LADA;ВАЗ-21310 031-41;Россия;RU
LADA;"ВАЗ-21701 ""PRIORA"" 010-00";Россия;RU
LADA;"ВАЗ-21703 ""PRIORA"" 011-01";Россия;RU
LADA;"ВАЗ-21703 ""PRIORA"" 015-01";Россия;RU
LADA;"ВАЗ-21703 ""PRIORA"" 018-01";Россия;RU
LADA;"ВАЗ-21703 ""PRIORA"" 018-03";Россия;RU
LADA;"ВАЗ-21703-28 ""PRIORA"" 1";Россия;RU
LADA;"ВАЗ-21723 ""PRIORA"" 010-01";Россия;RU
LADA;"ВАЗ-21723 ""PRIORA"" 018-02";Россия;RU
LADA;"ВАЗ-21922 ""Калина""";Россия;RU
ГАЗ;ГАЗ-3102;Россия;RU
ГАЗ;ГАЗ-310221;Россия;RU
ГАЗ;ГАЗ-31105;Россия;RU
ГАЗ;ГАЗ-311055;Россия;RU
LADA;Гранта;Россия;RU
Mercedes;МЕРСЕДЕС-БЕНЦ A45 AMG 4MATIC;Германия;DE
ТагАЗ;С190;Россия;RU
Citroen;С2 1.4i;Франция;FR
Citroen;С2 1.6i;Франция;FR
Citroen;С3 1.1i;Франция;FR
Citroen;С3 1.4i;Франция;FR
Mazda;СX-5;Япония;JP
ЗАЗ;Т-100;Украина;UA
ЗАЗ;Т-150;Украина;UA
JMC;пикап;Китай;CN
